#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:EZH2_protein_species_megaalign" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:EZH2_protein_species_megaalign" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:EZH2_protein_species_megaalign">
#                <taxonset id="TaxonSet.EZH2_protein_species_megaalign" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:EZH2_protein_species_megaalign" name="distribution" x="@birthRate.t:EZH2_protein_species_megaalign">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:EZH2_protein_species_megaalign" name="distribution">
#            <parameter id="gammaShape.s:EZH2_protein_species_megaalign" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="ucldStdevPrior.c:EZH2_protein_species_megaalign" name="distribution">
#            <parameter id="ucldStdev.c:EZH2_protein_species_megaalign" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@EZH2_protein_species_megaalign" id="treeLikelihood.EZH2_protein_species_megaalign" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:EZH2_protein_species_megaalign">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:EZH2_protein_species_megaalign" shape="@gammaShape.s:EZH2_protein_species_megaalign" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:EZH2_protein_species_megaalign" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:EZH2_protein_species_megaalign" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:EZH2_protein_species_megaalign" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:EZH2_protein_species_megaalign" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:EZH2_protein_species_megaalign">
#                <LogNormal S="@ucldStdev.c:EZH2_protein_species_megaalign" id="LogNormalDistributionModel.c:EZH2_protein_species_megaalign" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="48" id="rateCategories.c:EZH2_protein_species_megaalign" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:EZH2_protein_species_megaalign" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	YuleModel	birthRate
610000	-16799.09040764688	-16790.55498267812	-8.535424968757301	-16790.55498267812	1.6128332670817456	1.0	0.6782354348740142	0.719628562467413	1.2423998227983901	0.5990421348437625	0.7573092919637309	-6.145435314573838	2.678206782147745
611000	-16803.812332832968	-16792.984158961484	-10.828173871481926	-16792.984158961484	1.8928179190424872	1.0	0.6782354348740142	0.8108201855984889	1.2245316911239994	0.77855407251175	0.8692019904307391	-8.144469343721404	1.849111026047508
612000	-16788.945560241267	-16781.0240077929	-7.921552448364396	-16781.0240077929	1.4815737672803133	1.0	0.6782354348740142	0.8149528339793978	1.3086732845860714	0.7953770815247836	0.8528975473190924	-5.224685995647109	2.418738862042158
613000	-16818.020604111098	-16807.56310339418	-10.457500716916984	-16807.56310339418	1.696443240304485	1.0	0.6782354348740142	0.7830277173123906	1.2766085358785195	0.7538818568235973	0.7833877924526836	-7.862628323195555	2.7490504937014006
614000	-16797.39098467707	-16791.29692126346	-6.094063413609746	-16791.29692126346	1.4640691305717237	1.0	0.6782354348740142	0.7758328790763656	1.31363918872421	0.6812249564624496	0.780718419448817	-3.522280540427021	2.422025423015954
615000	-16801.37587504422	-16794.36910641247	-7.0067686317538795	-16794.36910641247	1.4920158334760258	1.0	0.6782354348740142	0.7719639550003866	1.265063599219449	0.6345886409345832	0.7976199132167696	-4.447418150970181	2.3430224381495335
616000	-16794.52474063457	-16784.008151757243	-10.516588877325422	-16784.008151757243	1.8367061295019924	1.0	0.48176744299090507	0.7494878295622708	1.2477747527920444	0.609836943476202	0.7990068769529904	-8.226163617326423	2.53152603775453
617000	-16799.119629444616	-16789.681874567083	-9.437754877534903	-16789.681874567083	1.7448793468211923	1.0	0.48176744299090507	0.7759603085571812	1.1807076208784069	0.6220836721774714	0.8148723471135121	-7.062030710002465	2.168526765079799
618000	-16803.07653389265	-16791.151983338706	-11.924550553945485	-16791.151983338706	1.9288935688122837	1.0	0.6252910428321745	0.760592698057961	1.1059684051102612	0.6271442843244064	0.8239463482731614	-9.454752221232473	2.0761725373324293
619000	-16797.34819688899	-16782.506852248687	-14.8413446403046	-16782.506852248687	2.3654454294232434	1.0	0.6252910428321745	0.7892275527183658	1.1479168980999888	0.646126084925371	0.8858747052251752	-12.279551466484161	1.3844916213432314
620000	-16799.622233033675	-16786.828897720232	-12.793335313441787	-16786.828897720232	1.9449319441724287	1.0	0.6252910428321745	0.7571472544357895	1.0721125417517745	0.5960876491258961	0.8231773557008568	-10.334649153503564	1.516516557643104
621000	-16806.125095414165	-16790.913234586205	-15.211860827961413	-16790.913234586205	2.4863285607485515	1.0	0.6252910428321745	0.6958933445208152	1.0821621902488179	0.4752029051589028	0.7769289380148799	-12.952407170770261	1.4633733777881026
622000	-16801.59772679654	-16789.27657063761	-12.32115615893003	-16789.27657063761	1.96614054551113	1.0	0.6252910428321745	0.7238930424699789	1.0450662064749145	0.5915578138837205	0.8747314602173257	-9.970224159970265	2.0842993324466748
623000	-16797.258189354205	-16783.008895436316	-14.249293917887526	-16783.008895436316	1.9729139938057785	1.0	0.6252910428321745	0.7527076434861733	1.1508061414420119	0.9143085005505591	0.9844492797730747	-11.804940367971085	1.1574040890300097
624000	-16804.922341314123	-16795.86250535394	-9.059835960183785	-16795.86250535394	1.5851212491391238	1.0	0.6252910428321745	0.7189575375512867	1.2726932894264988	0.8352514581256515	0.9108431160577332	-6.724977272642073	1.7929962942168538
625000	-16795.05077212369	-16784.372277976585	-10.67849414710477	-16784.372277976585	1.5578783693942646	1.0	0.6122073126003736	0.73346188546842	1.371863268792118	0.9813637417295473	0.9993479154723525	-8.309544026771894	1.562559615923118
626000	-16800.159610085084	-16790.87497952872	-9.284630556365663	-16790.87497952872	1.2900975570397941	1.0	0.6122073126003736	0.7291541059860694	1.2688244550400614	0.8879361872216018	0.923275690604964	-6.929672298685634	1.949154119134812
627000	-16790.07744976924	-16782.87452627178	-7.202923497460408	-16782.87452627178	1.1557476556805142	1.0	0.6122073126003736	0.7619285209546465	1.3074553879295514	1.0258559187698009	1.0006826836442213	-4.7419031731214485	2.063835151803394
628000	-16797.4159768535	-16788.853295309953	-8.5626815435462	-16788.853295309953	1.2075797196049292	1.0	0.6122073126003736	0.7104060918980221	1.2304219863481882	0.6831850468762377	0.8884665163060419	-6.268807362009291	1.7806936209946838
629000	-16792.165319639786	-16781.67957428184	-10.485745357947563	-16781.67957428184	1.1705930087287342	1.0	0.6122073126003736	0.7821181511510957	1.2713168873690028	0.8646979199622863	0.9788295171703076	-7.959817885406105	1.385157617827667
630000	-16794.724241323012	-16787.915375563134	-6.80886575987665	-16787.915375563134	1.1312205365278583	1.0	0.6122073126003736	0.6934669424431715	1.2592279829087463	0.6692634301183933	0.8749499727590764	-4.570457436215834	2.0618228346434204
631000	-16792.678821577705	-16784.297436728473	-8.381384849231406	-16784.297436728473	1.3166910448960605	1.0	0.6068942851491317	0.731977789451555	1.375850951966352	0.7476390628823847	0.8383308978955228	-6.022566364673031	1.9648075714963018
632000	-16797.272113719646	-16790.960265656002	-6.311848063645274	-16790.960265656002	1.1395760300551157	1.0	0.6068942851491317	0.7483110464625853	1.3544060764923436	0.8986647482052638	0.902524061345755	-3.900100801834455	2.2752543417888376
633000	-16793.499013687855	-16788.018824713075	-5.480188974779282	-16788.018824713075	0.9753726055743591	1.0	0.6068942851491317	0.7406853711621876	1.4537765641694373	0.9639327493854641	0.9425300042944039	-3.093125223380503	3.0475430547969062
634000	-16794.753158950487	-16788.390839757518	-6.362319192967975	-16788.390839757518	1.0029421809107306	1.0	0.6068942851491317	0.7686945887035571	1.3802553077570126	0.9474276901176703	0.9380060349740831	-3.8848246471152454	2.3966257617316113
635000	-16786.9934533707	-16779.6576876158	-7.335765754898237	-16779.6576876158	1.0121172438628718	1.0	0.6068942851491317	0.7603296709113674	1.3324915152118366	0.8707240394027743	0.9848445328829292	-4.885212155351167	2.3862824276735966
636000	-16788.212456044763	-16775.707532132514	-12.50492391225069	-16775.707532132514	1.4194640813467547	1.0	0.6068942851491317	0.8128764361972298	1.2507411720278265	0.7694298042367922	0.9295996649892746	-9.886010167329061	2.8666707461541954
637000	-16793.50064312725	-16781.992215438437	-11.508427688810928	-16781.992215438437	1.500211959993961	1.0	0.6068942851491317	0.7793949855909036	1.2259900059462514	0.6506644611530832	0.9045329581886431	-8.996549626004636	2.2529965011111366
638000	-16793.880028694948	-16780.450022445086	-13.4300062498638	-16780.450022445086	1.543713598655788	1.0	0.6068942851491317	0.9078966144564194	1.0511380879634709	0.9174515967583835	1.0455727279750306	-10.511385585719196	1.4053949838962878
639000	-16790.37259437414	-16776.480040493418	-13.89255388072328	-16776.480040493418	1.4433102804718325	1.0	0.6068942851491317	0.8839937687294523	1.1390897517067138	0.8433839224299274	0.9865243916977413	-11.048806196931913	1.378440250698741
640000	-16795.210215260235	-16784.21186611324	-10.998349146993537	-16784.21186611324	1.3314329626479398	1.0	0.6068942851491317	0.8533526226056383	1.1478336267413083	0.5942136513192953	0.9296704034130336	-8.251076495818602	2.375842250068012
641000	-16791.891043357235	-16778.55281794518	-13.338225412054305	-16778.55281794518	1.3489755027298038	1.0	0.6068942851491317	0.8911122381491863	1.1165126234774363	0.8488712035824986	1.1480978080497544	-10.472145531608518	2.946944064192291
642000	-16803.74917539749	-16793.97216171522	-9.777013682268226	-16793.97216171522	1.3454354136376068	1.0	0.6068942851491317	0.8695232554381758	1.1612621338213451	1.0399275446531882	1.167027667870076	-6.978755714221153	2.2350680560437413
643000	-16792.693168429967	-16782.404471791775	-10.288696638191695	-16782.404471791775	1.3884427157784143	1.0	0.6068942851491317	0.8993480450769568	1.1390983816297136	1.1509272235672452	1.2516360946469485	-7.396815858114478	2.474635181274467
644000	-16800.15113319233	-16789.073116646086	-11.07801654624053	-16789.073116646086	1.4688078170339127	1.0	0.6068942851491317	0.8585588272536563	1.2085014258060112	1.0449065688152543	1.1430261083565303	-8.314311205324923	1.8030222751546736
645000	-16799.357259256707	-16786.448820076872	-12.908439179834396	-16786.448820076872	1.7187274992121062	1.0	0.6068942851491317	0.8815783920981017	1.1199915801092775	1.066364216358352	1.2048112072652437	-10.07227582091534	1.7788223814610469
646000	-16805.602316355	-16792.497611865467	-13.104704489533878	-16792.497611865467	1.5682929468894218	1.0	0.6068942851491317	0.9062962562482956	1.14216671411214	1.725617023574649	1.2388806264176173	-10.191086609448433	1.774888633987354
647000	-16808.178866428352	-16796.60077025105	-11.578096177302562	-16796.60077025105	1.3726771255293595	1.0	0.5706280169952653	0.9101108903522537	1.1499903368953417	1.2035185243174593	1.2237073532299976	-8.688822223777933	2.20155036022347
648000	-16807.032171356	-16792.436225235007	-14.5959461209946	-16792.436225235007	1.3576332630703152	1.0	0.5706280169952653	0.9012343025695265	1.0370987481362066	1.1778110249584102	1.278755687012968	-11.734427855489105	1.2366799650429952
649000	-16802.553199359132	-16786.748170593997	-15.805028765134326	-16786.748170593997	1.594259929885001	1.0	0.5706280169952653	0.9379468400686319	1.109988941028467	0.9828696051883103	1.247021694609591	-12.828996362843247	2.1873882930710713
650000	-16801.33949713426	-16788.785351485607	-12.554145648654577	-16788.785351485607	1.6454513312046277	1.0	0.5706280169952653	0.8451770767464292	1.160216472311515	0.7803415025608231	1.080059082899442	-9.868978950055043	1.5079098778109683
651000	-16797.481405577095	-16785.604803392212	-11.876602184882072	-16785.604803392212	1.3804254078098235	1.0	0.5706280169952653	0.8907923987656412	1.2508825882289782	0.8483667402102996	1.0691346975141462	-9.04779134484589	2.6343054073627474
652000	-16793.915642339565	-16783.330877847122	-10.584764492442702	-16783.330877847122	1.2704558257667982	1.0	0.5706280169952653	0.8956984860502838	1.1646095032258954	0.8875180106875997	1.066640034152332	-7.7405784082846605	1.8533513996990465
653000	-16795.34651259938	-16783.76562172298	-11.58089087639736	-16783.76562172298	1.2785475813157214	1.0	0.5706280169952653	0.9928600997625029	1.1739121820799727	1.0974571976793583	1.1381796108228195	-8.434873698287115	2.364635878173096
654000	-16802.543501693854	-16789.79786335545	-12.745638338403499	-16789.79786335545	1.2566617792035142	1.0	0.5706280169952653	1.0665964232358573	1.2231223402140512	1.2413336240538273	1.3144133033890966	-9.373561374910363	1.369897974836407
655000	-16800.440234919246	-16788.87013618098	-11.570098738267498	-16788.87013618098	1.192726807326806	1.0	0.5706280169952653	1.0849106187549384	1.1913989477537494	1.3042640636267981	1.2943886281304984	-8.142228018946252	1.683465715602941
656000	-16788.0544962428	-16777.170995247972	-10.883500994828642	-16777.170995247972	1.2253277891593928	1.0	0.5706280169952653	1.001039181312628	1.3002320636297227	1.1165642636879618	1.1508556595705728	-7.712289809915227	1.656831693914775
657000	-16794.59606476175	-16784.647848031767	-9.948216729982791	-16784.647848031767	1.1680438440403056	1.0	0.5706280169952653	0.9732322066678383	1.3646342629829993	1.098092547960576	1.082127035917549	-6.862787761400508	2.162116145567275
658000	-16793.85628984809	-16784.362403328178	-9.493886519911708	-16784.362403328178	1.1411720794449352	1.0	0.5706280169952653	0.9816428457412728	1.3547857921752888	1.0730187367655033	1.1233342181023456	-6.382472739201701	1.9989544715796144
659000	-16793.10111782841	-16782.69088683828	-10.410230990129559	-16782.69088683828	1.137481912685277	1.0	0.5706280169952653	0.955479005513194	1.344039705948935	1.0542191130240257	1.1813031277819028	-7.379764463195494	2.4644675062228947
660000	-16793.51212299104	-16786.445516906322	-7.066606084717452	-16786.445516906322	1.0898378660472454	1.0	0.5706280169952653	0.9347881011590656	1.2974556551905143	1.007043137278072	1.1291713849250855	-4.100397910965674	2.2484678980706536
661000	-16792.34137363705	-16781.786369659454	-10.555003977594952	-16781.786369659454	1.2707546479544038	1.0	0.5706280169952653	0.9293147839183178	1.3350678331244052	0.9249148456196691	1.0484823837585469	-7.605831241505587	1.933245732472426
662000	-16787.661964889612	-16777.523627950042	-10.138336939570596	-16777.523627950042	1.2692638211548541	1.0	0.5706280169952653	1.0179581158792865	1.2947576075494576	1.1056590744774417	1.1861450195975602	-6.9151073878735065	1.8757895914073355
663000	-16794.37031875689	-16780.506321645837	-13.863997111052448	-16780.506321645837	1.3377669477150873	1.0	0.622764160346017	1.007860931692922	1.3570440394414542	1.037208352492608	1.068074246846257	-10.619660290039135	3.089140479292227
664000	-16799.598590987935	-16787.229572092958	-12.369018894976346	-16787.229572092958	1.5531137932237375	1.0	0.622764160346017	1.0441914765960942	1.2602932451153126	1.1270305587457294	1.2215335712151805	-9.013247032435626	2.2333863226379553
665000	-16794.41293224221	-16784.40546573089	-10.007466511316828	-16784.40546573089	1.3035296674093706	1.0	0.622764160346017	0.9985897412890533	1.3671905203341466	1.149315628649093	1.1277173916028354	-6.79166094074913	1.8488750924889354
666000	-16798.41231535223	-16788.98926906287	-9.423046289359505	-16788.98926906287	1.342430663054574	1.0	0.622764160346017	0.9766325444232676	1.3561260888387596	1.1057991442048933	1.1215382669972949	-6.274971668941058	2.212420358115848
667000	-16801.085811163128	-16792.663393123195	-8.422418039933257	-16792.663393123195	1.3900418329202	1.0	0.622764160346017	0.9978248971958793	1.3609949699358	1.2816617643809014	1.09347701044379	-5.208967969945141	2.094757707708248
668000	-16791.606492602325	-16784.32054615384	-7.285946448487716	-16784.32054615384	1.1310902922935089	1.0	0.622764160346017	0.9394484910634258	1.509695840607626	1.5237066550470102	1.0901536440086605	-4.253109339915196	2.368491432304189
669000	-16789.36742695943	-16780.698296334966	-8.669130624463431	-16780.698296334966	1.2760868165601873	1.0	0.622764160346017	0.9754935852325998	1.3246214548057995	1.1469484283094793	1.0626084703197232	-5.524575589996881	1.760925290396196
670000	-16790.710061242087	-16782.030217073618	-8.679844168468602	-16782.030217073618	1.3400080528637386	1.0	0.622764160346017	1.0257692759756243	1.2373962562458458	1.393882531764093	1.1344829048095388	-5.380505725986183	2.39226119092884
671000	-16796.64220459349	-16783.11126456148	-13.530940032007734	-16783.11126456148	1.4450821111492764	1.0	0.622764160346017	1.0721196036602056	1.3243282508867726	1.4620230986835232	1.1636700819503099	-10.089886603544018	1.195437750267931
672000	-16789.309530233786	-16782.107682646663	-7.201847587121375	-16782.107682646663	1.2284694348132097	1.0	0.622764160346017	1.0368035093127872	1.33966039537159	1.3464212162175724	1.0641253918830809	-3.8686900635340713	2.296208150761284
673000	-16795.06713045142	-16787.662244916635	-7.404885534787082	-16787.662244916635	1.2249113037438988	1.0	0.622764160346017	1.039520383760669	1.3777428587130205	1.3061319821162367	1.1484016965816617	-4.0634090425529825	2.0475904440466417
674000	-16789.52834213848	-16780.572483446995	-8.955858691486997	-16780.572483446995	1.303568050111534	1.0	0.6064322962961111	1.0610665995522592	1.4218035506431528	1.4273237167602209	1.134096784723615	-5.564850393922102	2.8318941266474527
675000	-16788.140891365307	-16785.71482688824	-2.426064477064892	-16785.71482688824	0.9436888869610158	1.0	0.6064322962961111	0.9347468486263641	1.5809587198859694	1.0208172342962059	0.944037832243036	0.575819638722427	2.3797407059443247
676000	-16801.582576766137	-16797.042499050498	-4.540077715640042	-16797.042499050498	1.0430574491273297	1.0	0.6064322962961111	0.8724189673676086	1.5017544963121516	0.9084028898885221	0.8961150583746983	-1.7331686635441508	2.6105540571897405
677000	-16792.919005996395	-16786.432741499066	-6.486264497328511	-16786.432741499066	1.1734145123312878	1.0	0.6064322962961111	0.9523677895380666	1.45463930678866	1.2203054695108506	1.075837551880694	-3.429641961597251	2.674619602124292
678000	-16786.723597458084	-16782.805790717233	-3.917806740848563	-16782.805790717233	1.1118865831336102	1.0	0.6064322962961111	0.9593264233168499	1.5918218398935933	1.1340268913007991	1.0072897718447191	-0.8396113574061292	2.573826209782435
679000	-16793.051981830777	-16789.305721210418	-3.746260620359888	-16789.305721210418	0.9805165050089996	1.0	0.6064322962961111	0.9140515391222712	1.681678026061755	1.154155059774386	0.9518684336036086	-0.8088746896264452	2.174734781965907
680000	-16791.98905770404	-16784.310986824396	-7.678070879641906	-16784.310986824396	1.0561782495382546	1.0	0.6064322962961111	0.9272838755413791	1.7857774742540231	1.2081636633588868	0.9116783164989891	-4.6994190216234895	3.5821287998739133
681000	-16791.593836271943	-16788.24196239928	-3.35187387266467	-16788.24196239928	0.9623959635328	1.0	0.6064322962961111	0.9029142436875662	1.7472277776036798	1.2196483189869929	0.9823232104401716	-0.4492950173425907	2.706188989016609
682000	-16789.23401554173	-16786.97437246525	-2.2596430764800495	-16786.97437246525	0.8820416019315014	1.0	0.5374573382532911	0.8587063912131292	1.6350928200795007	1.0234646639465412	0.9293493235185161	0.435090835778289	2.6428796510487356
683000	-16788.35648897452	-16784.016880533676	-4.339608440845777	-16784.016880533676	1.0384559712958055	1.0	0.5374573382532911	0.8061693521321152	1.6312214852277394	0.8702024755495871	0.8786411937916725	-1.811508594107201	2.5801252071621166
684000	-16790.83000561061	-16787.264767219993	-3.5652383906154945	-16787.264767219993	0.9556726415165211	1.0	0.5374573382532911	0.8250187251621889	1.5531312042836454	1.0275946629747936	0.9133881137304934	-0.9771408355760096	2.0796870318497795
685000	-16788.981433522793	-16783.226870110797	-5.7545634119952105	-16783.226870110797	1.0260203626793336	1.0	0.5374573382532911	0.8863735180372136	1.618195159973835	1.164313992831252	0.9882836555200537	-2.9727835822882067	2.251150613708599
686000	-16792.58644536822	-16785.08082803042	-7.505617337798837	-16785.08082803042	0.9923706426113441	1.0	0.5477961482446793	0.8007907255772622	1.566488342296169	0.8951379289580803	0.8592484730490444	-4.984344546444198	1.470486532155427
687000	-16801.647803097683	-16793.480307404036	-8.167495693647812	-16793.480307404036	1.2776336757209252	1.0	0.5477961482446793	0.9180363075158917	1.4384124284810882	1.1219726665284093	0.9762388388765891	-5.276309116899769	2.6658595985728293
688000	-16791.200858113178	-16781.99185123648	-9.209006876700995	-16781.99185123648	1.2359752537884579	1.0	0.5477961482446793	0.8554393513077091	1.4478068052538742	1.115956057825316	1.0185702157367453	-6.514243835840874	2.839799277851855
689000	-16790.924043071962	-16781.335620879272	-9.588422192690759	-16781.335620879272	1.1907584532343534	1.0	0.5477961482446793	0.8319083131865549	1.3160314417861285	0.9770028335044445	0.9305404493515118	-6.968116778401344	3.0882908197221064
